BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
105,United Arab Emirates,1995,MF,15,999,29.7,11.6,5.3,44,28,14.8,8.2,7.5388,4.0324,3.0468,0.4596,1754,ARE,Middle East and North Africa
105,United Arab Emirates,2000,MF,15,999,18.1,18.6,8.7,47,29.9,16.3,9.1,8.4086,4.6167,3.2835,0.5085,2450,ARE,Middle East and North Africa
105,United Arab Emirates,2005,MF,15,999,10,24.6,11.5,50,32.2,15.4,8.4,8.8739,5.007,3.39,0.4769,3507,ARE,Middle East and North Africa
105,United Arab Emirates,2010,MF,15,999,9.9,21.4,10.6,54.3,36.4,14.4,8,9.1169,5.0839,3.5851,0.448,3998,ARE,Middle East and North Africa
106,Yemen,1950,MF,15,999,99.7,0.3,0.1,0,0,0,0,0.0114,0.0114,0,0,2489,YEM,Middle East and North Africa
106,Yemen,1955,MF,15,999,99.6,0.4,0.1,0,0,0,0,0.0169,0.0169,0,0,2630,YEM,Middle East and North Africa
106,Yemen,1960,MF,15,999,99.4,0.6,0.2,0,0,0,0,0.0251,0.0251,0,0,2812,YEM,Middle East and North Africa
106,Yemen,1965,MF,15,999,99.1,0.9,0.4,0,0,0,0,0.0371,0.0371,0,0,3055,YEM,Middle East and North Africa
106,Yemen,1970,MF,15,999,98.9,1.1,0.5,0,0,0,0,0.0481,0.0481,0,0,3256,YEM,Middle East and North Africa
106,Yemen,1975,MF,15,999,98.8,0.5,0.2,0.5,0.2,0.1,0,0.0878,0.0579,0.027,0.0029,3490,YEM,Middle East and North Africa
106,Yemen,1980,MF,15,999,95.9,3.5,1.7,0.5,0.2,0.1,0.1,0.2239,0.1931,0.0272,0.0036,4105,YEM,Middle East and North Africa
106,Yemen,1985,MF,15,999,91.2,5.9,3.1,2.6,1.1,0.4,0.2,0.5899,0.4461,0.1321,0.0116,4875,YEM,Middle East and North Africa
106,Yemen,1990,MF,15,999,84.8,8.8,4.9,5.5,2.4,0.9,0.4,1.1077,0.7928,0.289,0.026,5829,YEM,Middle East and North Africa
106,Yemen,1995,MF,15,999,78.2,12.2,7,8.3,3.6,1.3,0.7,1.6236,1.1498,0.4347,0.0391,7637,YEM,Middle East and North Africa
106,Yemen,2000,MF,15,999,70.9,14.5,8.7,12.9,5.7,1.8,0.9,2.2916,1.5764,0.6627,0.0525,9281,YEM,Middle East and North Africa
106,Yemen,2005,MF,15,999,64.7,14.6,9.2,18.4,8.2,2.3,1.1,2.9582,1.9551,0.9352,0.0678,11251,YEM,Middle East and North Africa
106,Yemen,2010,MF,15,999,56.9,16.9,11.1,23.3,10.6,2.8,1.4,3.6847,2.4112,1.1893,0.0842,13540,YEM,Middle East and North Africa
79,Afghanistan,1950,MF,15,999,94.7,4.5,0.2,0.2,0.1,0.6,0.3,0.2536,0.19,0.0455,0.0182,4674,AFG,South Asia
79,Afghanistan,1955,MF,15,999,94,4.9,0.2,0.3,0.1,0.7,0.4,0.2896,0.2137,0.055,0.0209,5162,AFG,South Asia
79,Afghanistan,1960,MF,15,999,93,5.6,0.2,0.4,0.2,0.9,0.5,0.3549,0.2543,0.073,0.0276,5730,AFG,South Asia
79,Afghanistan,1965,MF,15,999,92,6.2,0.2,0.6,0.2,1.1,0.6,0.4208,0.2965,0.0909,0.0333,6380,AFG,South Asia
79,Afghanistan,1970,MF,15,999,88.8,7.8,0.4,1.3,0.5,2.1,1,0.6876,0.4486,0.177,0.062,7119,AFG,South Asia
79,Afghanistan,1975,MF,15,999,85.7,9.5,0.5,1.9,0.7,2.9,1.4,0.9222,0.5862,0.2504,0.0856,8017,AFG,South Asia
79,Afghanistan,1980,MF,15,999,82,11.4,1,2.7,1.1,3.8,1.8,1.2189,0.7625,0.3431,0.1132,8443,AFG,South Asia
79,Afghanistan,1985,MF,15,999,77.5,14.4,1.8,3.5,1.5,4.6,2.4,1.5746,1.033,0.4013,0.1402,7645,AFG,South Asia
79,Afghanistan,1990,MF,15,999,75,15.7,2.3,3.9,1.7,5.4,2.8,1.8249,1.2239,0.4377,0.1634,7936,AFG,South Asia
79,Afghanistan,1995,MF,15,999,73.2,14.2,2.4,6.5,3,6.1,3.1,2.1846,1.4551,0.5464,0.1832,11083,AFG,South Asia
79,Afghanistan,2000,MF,15,999,67.9,14.2,2.8,11.4,5.4,6.5,3.3,2.8167,1.9032,0.7177,0.1958,12629,AFG,South Asia
79,Afghanistan,2005,MF,15,999,64.6,10.9,2.5,17.8,8.6,6.8,3.4,3.3923,2.1869,1.0021,0.2033,15979,AFG,South Asia
79,Afghanistan,2010,MF,15,999,57.6,10,2.6,25.6,12.6,6.9,3.4,4.1916,2.6404,1.3463,0.2049,19299,AFG,South Asia
81,Bangladesh,1950,MF,15,999,78.3,16.7,1.8,4.8,1.8,0.2,0.1,0.9132,0.713,0.1925,0.0077,26063,BGD,South Asia
81,Bangladesh,1955,MF,15,999,78,16.6,1.8,5.1,1.9,0.3,0.1,0.9405,0.7276,0.2049,0.008,27787,BGD,South Asia
81,Bangladesh,1960,MF,15,999,77.2,16.7,2,5.8,2.2,0.3,0.2,1.0186,0.7742,0.2344,0.01,29890,BGD,South Asia
81,Bangladesh,1965,MF,15,999,77.9,14.9,8.7,6.8,2.6,0.5,0.3,1.2497,0.9541,0.2806,0.0149,32306,BGD,South Asia
81,Bangladesh,1970,MF,15,999,78.3,12.9,10.2,8.1,3,0.7,0.4,1.3791,1.0171,0.3399,0.0221,36195,BGD,South Asia
81,Bangladesh,1975,MF,15,999,77.4,10.7,9.4,11,4,0.8,0.4,1.5716,1.0951,0.4522,0.0242,40997,BGD,South Asia
81,Bangladesh,1980,MF,15,999,66.8,17.3,15.8,14.8,4.9,1.1,0.5,2.2467,1.6201,0.5951,0.0315,46859,BGD,South Asia
81,Bangladesh,1985,MF,15,999,59.3,22,20.3,16.8,6.3,2,1,2.7843,1.9949,0.7296,0.0598,53725,BGD,South Asia
81,Bangladesh,1990,MF,15,999,55.5,22.1,20.5,19.7,8.3,2.7,1.4,3.1551,2.1838,0.8908,0.0805,61510,BGD,South Asia
81,Bangladesh,1995,MF,15,999,50.3,23.2,21.6,23.5,11.3,3.2,1.6,3.7246,2.4491,1.1799,0.0956,70184,BGD,South Asia
81,Bangladesh,2000,MF,15,999,44.4,22.6,21,29.4,17.6,3.6,1.9,4.4767,2.7393,1.6283,0.1092,80538,BGD,South Asia
81,Bangladesh,2005,MF,15,999,38.6,21.5,20.4,36.1,21.2,3.7,1.9,5.1986,3.0401,2.0457,0.1128,91504,BGD,South Asia
81,Bangladesh,2010,MF,15,999,31.9,24.3,23.3,39.9,23.9,3.9,2,5.7941,3.3805,2.2949,0.1187,103588,BGD,South Asia
85,India,1950,MF,15,999,74.7,22.6,6.4,2.1,0.1,0.6,0.3,0.9852,0.8618,0.1043,0.0192,218405,IND,South Asia
85,India,1955,MF,15,999,73.6,23.6,7,2.2,0.1,0.6,0.3,1.032,0.9049,0.1075,0.0196,240942,IND,South Asia
85,India,1960,MF,15,999,72.1,24.8,8.1,2.5,0.2,0.6,0.3,1.1106,0.9786,0.1147,0.0174,266423,IND,South Asia
85,India,1965,MF,15,999,70.9,24,8.9,4.1,0.1,0.9,0.5,1.2874,1.0756,0.1834,0.0283,295056,IND,South Asia
85,India,1970,MF,15,999,66.2,27.1,11.6,5.6,0.2,1.1,0.6,1.5735,1.3006,0.2392,0.0337,330552,IND,South Asia
85,India,1975,MF,15,999,65.9,20.6,10.4,11.7,0.3,1.8,0.9,1.9724,1.45,0.4681,0.0543,373640,IND,South Asia
85,India,1980,MF,15,999,66.3,12.6,7.4,18.7,0.5,2.3,1.2,2.339,1.5538,0.7154,0.0698,423306,IND,South Asia
85,India,1985,MF,15,999,58.5,16.5,11,21.8,0.5,3.2,1.7,2.8925,1.935,0.8611,0.0964,478056,IND,South Asia
85,India,1990,MF,15,999,51.6,18.7,13.7,25.6,0.5,4,2.1,3.4442,2.2944,1.0271,0.1227,538715,IND,South Asia
85,India,1995,MF,15,999,47.4,19.4,15.3,29.1,0.7,4.1,2.2,3.7995,2.5265,1.1481,0.1248,600511,IND,South Asia
85,India,2000,MF,15,999,43,19.7,16.4,32.9,0.9,4.5,2.4,4.2014,2.7698,1.2947,0.1369,672684,IND,South Asia
85,India,2005,MF,15,999,37.2,21.1,18.4,36.7,1,5.1,2.7,4.6882,3.0742,1.4593,0.1547,749620,IND,South Asia
85,India,2010,MF,15,999,32.7,20.9,18.9,40.7,1.3,5.8,3.1,5.1297,3.3148,1.6382,0.1768,829075,IND,South Asia
315,Maldives,1950,MF,15,999,52.7,23.3,7.6,23.9,22,0.1,0.1,3.3604,1.9729,1.3837,0.0039,54,MDV,South Asia
315,Maldives,1955,MF,15,999,51.1,23.6,7.6,25.2,23,0.1,0.1,3.5057,2.047,1.4543,0.0044,57,MDV,South Asia
315,Maldives,1960,MF,15,999,49.5,24.1,8,26.2,24,0.2,0.1,3.6414,2.1207,1.5158,0.0048,58,MDV,South Asia
315,Maldives,1965,MF,15,999,47,25.1,8.5,27.7,25,0.2,0.1,3.84,2.2368,1.5959,0.0073,63,MDV,South Asia
315,Maldives,1970,MF,15,999,44.3,26.4,9.4,28.9,25.5,0.3,0.2,4.0195,2.3579,1.6518,0.0098,70,MDV,South Asia
315,Maldives,1975,MF,15,999,40.8,28,10.1,30.8,26.8,0.5,0.2,4.2914,2.517,1.759,0.0154,79,MDV,South Asia
315,Maldives,1980,MF,15,999,37.5,29.4,10.9,32.4,27.9,0.7,0.3,4.5337,2.6627,1.8514,0.0195,90,MDV,South Asia
315,Maldives,1985,MF,15,999,33.4,31.8,12.1,33.9,29.9,0.9,0.3,4.8265,2.8363,1.9667,0.0236,101,MDV,South Asia
315,Maldives,1990,MF,15,999,35.2,32.6,13,31.2,22,1,0.3,4.4364,2.7526,1.6567,0.0271,114,MDV,South Asia
315,Maldives,1995,MF,15,999,36.6,33.7,13.8,28.5,14.6,1.1,0.3,4.141,2.6697,1.4424,0.0289,137,MDV,South Asia
315,Maldives,2000,MF,15,999,32.9,37.1,16,29,9.6,1.1,0.2,4.2568,2.8305,1.402,0.0243,162,MDV,South Asia
315,Maldives,2005,MF,15,999,25.5,41.1,17.8,31.9,5.5,1.5,0.3,4.6949,3.1443,1.514,0.0365,194,MDV,South Asia
315,Maldives,2010,MF,15,999,19.5,33.4,17.7,45.7,11.5,1.4,0.3,6.0406,3.8954,2.1115,0.0337,230,MDV,South Asia
95,Nepal,1950,MF,15,999,98.7,0.3,0.1,1,0.4,0.1,0,0.111,0.0634,0.0455,0.0021,5326,NPL,South Asia
95,Nepal,1955,MF,15,999,98.6,0.3,0.1,1,0.4,0.1,0,0.1182,0.0679,0.0475,0.0027,5637,NPL,South Asia
95,Nepal,1960,MF,15,999,98.2,0.6,0.2,1.1,0.3,0.2,0.1,0.1342,0.0789,0.0507,0.0046,5992,NPL,South Asia
95,Nepal,1965,MF,15,999,96.1,1.6,0.6,2.1,0.5,0.2,0.1,0.2699,0.171,0.0917,0.0072,6453,NPL,South Asia
95,Nepal,1970,MF,15,999,92.5,3.1,1.1,4.1,0.8,0.3,0.2,0.4999,0.3252,0.1656,0.009,7113,NPL,South Asia
95,Nepal,1975,MF,15,999,89.1,4.9,1.8,5.3,1,0.8,0.4,0.7243,0.4679,0.2339,0.0225,7921,NPL,South Asia
95,Nepal,1980,MF,15,999,85.1,6.8,2.6,6.9,1.2,1.2,0.6,0.9854,0.6384,0.3123,0.0348,8853,NPL,South Asia
95,Nepal,1985,MF,15,999,75.4,9.2,3.6,12.9,2.1,2.6,1.3,1.7753,1.0918,0.6052,0.0783,9899,NPL,South Asia
95,Nepal,1990,MF,15,999,65.8,11.1,4.6,19.9,3.5,3.3,1.7,2.4824,1.4404,0.9418,0.1002,11113,NPL,South Asia
95,Nepal,1995,MF,15,999,61.8,15.1,6.6,19.4,3.8,3.7,1.9,2.6122,1.5924,0.9086,0.1112,12606,NPL,South Asia
95,Nepal,2000,MF,15,999,53.4,22.6,11.6,21.2,4.5,2.8,1.5,2.9271,1.9492,0.8915,0.0863,14429,NPL,South Asia
95,Nepal,2005,MF,15,999,44.9,27.3,13.7,25.2,5.8,2.6,1.3,3.3769,2.3093,0.9892,0.0784,16542,NPL,South Asia
95,Nepal,2010,MF,15,999,37.2,29.8,16.2,30.7,7.8,2.2,1.1,3.971,2.6946,1.2086,0.0678,19037,NPL,South Asia
97,Pakistan,1950,MF,15,999,85.4,6.9,1.6,7.1,2.8,0.6,0.3,0.9793,0.5958,0.3649,0.0186,22928,PAK,South Asia
97,Pakistan,1955,MF,15,999,84.9,7.3,1.7,7.1,2.8,0.6,0.3,1.0012,0.6125,0.3692,0.0195,24998,PAK,South Asia
97,Pakistan,1960,MF,15,999,82.9,8.2,2.1,8,3.3,0.8,0.5,1.1521,0.6972,0.4293,0.0256,27359,PAK,South Asia
97,Pakistan,1965,MF,15,999,81,9.3,5.6,8.6,3.8,1.1,0.7,1.3731,0.8554,0.4832,0.0344,30214,PAK,South Asia
97,Pakistan,1970,MF,15,999,80,8.7,6.5,9.9,4.6,1.4,1.1,1.572,0.9441,0.5789,0.049,34243,PAK,South Asia
97,Pakistan,1975,MF,15,999,76.5,10.4,8.4,11.5,5.9,1.5,1.1,1.8673,1.1258,0.6887,0.0528,39242,PAK,South Asia
97,Pakistan,1980,MF,15,999,74.3,10,8.3,14,7.6,1.7,1.5,2.1539,1.2437,0.8464,0.0638,45366,PAK,South Asia
97,Pakistan,1985,MF,15,999,70.2,11.7,9.6,16.1,9.1,2,1.5,2.4961,1.4385,0.9882,0.0694,54001,PAK,South Asia
97,Pakistan,1990,MF,15,999,66.2,12,9.9,19.4,11.1,2.4,1.7,2.9135,1.6372,1.1937,0.0826,62960,PAK,South Asia
97,Pakistan,1995,MF,15,999,63.5,11.9,9.8,19.8,12.1,4.8,4.1,3.3573,1.77,1.4107,0.1766,70990,PAK,South Asia
97,Pakistan,2000,MF,15,999,60.2,11.4,9.4,21.2,13.4,7.1,6.1,3.8748,1.9376,1.6725,0.2648,83763,PAK,South Asia
97,Pakistan,2005,MF,15,999,45,18.4,15.3,31.5,19.2,5.1,3.7,4.9203,2.674,2.0704,0.176,97478,PAK,South Asia
97,Pakistan,2010,MF,15,999,38,21.8,19.3,34.6,22.5,5.5,3.9,5.5929,3.0358,2.3674,0.1897,112500,PAK,South Asia
101,Sri Lanka,1950,MF,15,999,35.2,46.9,6.8,17.5,5.8,0.3,0.2,4.061,3.5753,0.477,0.0087,4658,LKA,South Asia
101,Sri Lanka,1955,MF,15,999,32.1,46.8,6.9,20.7,7.5,0.3,0.2,4.4149,3.8281,0.5769,0.0099,5142,LKA,South Asia
101,Sri Lanka,1960,MF,15,999,29.6,46.8,6.9,23.2,9.9,0.4,0.2,4.7204,4.0326,0.6768,0.011,5778,LKA,South Asia
101,Sri Lanka,1965,MF,15,999,26.8,45.8,7,27,12.5,0.3,0.2,5.1152,4.3003,0.8045,0.0104,6578,LKA,South Asia
101,Sri Lanka,1970,MF,15,999,17.9,36.3,15.3,44.4,23.2,1.4,0.7,7.1712,5.7231,1.4067,0.0414,7588,LKA,South Asia
101,Sri Lanka,1975,MF,15,999,15.8,40.3,21.9,42.8,23.9,1.2,0.6,7.4165,6.0013,1.3798,0.0354,8759,LKA,South Asia
101,Sri Lanka,1980,MF,15,999,13.4,44.7,26.8,41.1,24.5,0.8,0.4,7.5738,6.2069,1.3428,0.024,9762,LKA,South Asia
101,Sri Lanka,1985,MF,15,999,13.3,36.5,22.8,47.4,29.4,2.8,1.5,8.1241,6.3894,1.649,0.0856,10790,LKA,South Asia
101,Sri Lanka,1990,MF,15,999,10.3,30.6,19.5,53.7,35.5,5.4,2.9,8.9166,6.4931,2.2571,0.1664,12075,LKA,South Asia
101,Sri Lanka,1995,MF,15,999,9.3,22.3,14.5,59.3,41.4,9.1,4.9,9.6913,6.4807,2.9293,0.2813,13323,LKA,South Asia
101,Sri Lanka,2000,MF,15,999,8.7,13.8,8.8,64.3,48.1,13.2,7.2,10.4771,6.323,3.7464,0.4076,14652,LKA,South Asia
101,Sri Lanka,2005,MF,15,999,7.8,12.1,8.1,65.3,49.5,14.7,8.1,10.8011,6.1813,4.1628,0.457,15746,LKA,South Asia
101,Sri Lanka,2010,MF,15,999,7.2,10.7,7.3,66.3,52.1,15.9,8.9,11.0665,6.0456,4.5252,0.4957,16720,LKA,South Asia
3,Benin,1950,MF,15,999,88.9,8.6,2.8,2.2,0.7,0.2,0.1,0.622,0.4883,0.127,0.0068,1281,BEN,Sub-Saharan Africa
3,Benin,1955,MF,15,999,88.4,8.8,3,2.5,0.8,0.2,0.1,0.6626,0.5165,0.1392,0.0069,1289,BEN,Sub-Saharan Africa
3,Benin,1960,MF,15,999,87.9,9.2,3.2,2.7,0.9,0.2,0.1,0.7057,0.549,0.1496,0.0071,1333,BEN,Sub-Saharan Africa
3,Benin,1965,MF,15,999,87,9.8,3.7,3,0.9,0.2,0.1,0.7658,0.5958,0.1628,0.0072,1428,BEN,Sub-Saharan Africa
3,Benin,1970,MF,15,999,86,10.5,4.3,3.3,1,0.2,0.1,0.8441,0.656,0.181,0.0071,1578,BEN,Sub-Saharan Africa
3,Benin,1975,MF,15,999,85,11,4.9,3.9,1.2,0.2,0.1,0.9409,0.7249,0.2089,0.0071,1787,BEN,Sub-Saharan Africa
3,Benin,1980,MF,15,999,82.4,11.3,5.4,6.1,2.1,0.3,0.1,1.2173,0.8838,0.3253,0.0082,2032,BEN,Sub-Saharan Africa
3,Benin,1985,MF,15,999,77.3,12.7,6.5,9.2,3.7,0.8,0.4,1.7245,1.172,0.5295,0.023,2348,BEN,Sub-Saharan Africa
3,Benin,1990,MF,15,999,72.8,15.2,8.3,11,5.5,1,0.5,2.1309,1.425,0.6755,0.0304,2737,BEN,Sub-Saharan Africa
3,Benin,1995,MF,15,999,67.6,18.1,10.4,12.8,7.6,1.5,0.8,2.6055,1.7139,0.8455,0.0462,3315,BEN,Sub-Saharan Africa
3,Benin,2000,MF,15,999,63.5,18.7,11.2,16,10.4,1.9,0.9,3.1113,1.9707,1.0838,0.0568,3917,BEN,Sub-Saharan Africa
3,Benin,2005,MF,15,999,59.6,19.1,12,18.8,13.3,2.5,1.2,3.6115,2.212,1.3258,0.0737,4710,BEN,Sub-Saharan Africa
3,Benin,2010,MF,15,999,55,19.6,12.8,21.8,16.4,3.6,1.8,4.2168,2.4959,1.6146,0.1064,5579,BEN,Sub-Saharan Africa
4,Botswana,1950,MF,15,999,70.7,26.7,1,2.3,0.5,0.2,0.1,1.2341,1.1416,0.0878,0.0047,249,BWA,Sub-Saharan Africa
4,Botswana,1955,MF,15,999,70.2,27.2,1,2.4,0.6,0.2,0.1,1.259,1.1645,0.0898,0.0047,279,BWA,Sub-Saharan Africa
4,Botswana,1960,MF,15,999,69.7,27.7,2,2.4,0.6,0.2,0.1,1.3156,1.2188,0.0921,0.0048,297,BWA,Sub-Saharan Africa
4,Botswana,1965,MF,15,999,64.8,32.2,2.8,2.8,0.6,0.1,0.1,1.5343,1.4288,0.1017,0.0038,329,BWA,Sub-Saharan Africa
4,Botswana,1970,MF,15,999,57.2,37.2,6.6,5,1.2,0.6,0.3,2.1441,1.9253,0.2023,0.0165,381,BWA,Sub-Saharan Africa
4,Botswana,1975,MF,15,999,51.8,41.3,10.7,6.5,1.6,0.5,0.2,2.5806,2.3119,0.2541,0.0146,453,BWA,Sub-Saharan Africa
4,Botswana,1980,MF,15,999,45.8,44.6,15.2,9.2,2.3,0.4,0.2,3.1187,2.765,0.342,0.0117,537,BWA,Sub-Saharan Africa
4,Botswana,1985,MF,15,999,37,28.9,14.3,32.1,9.7,2.1,1,5.2326,3.9074,1.2622,0.063,646,BWA,Sub-Saharan Africa
4,Botswana,1990,MF,15,999,31.2,14.4,7.9,51.5,23,2.9,1.4,6.8261,4.5883,2.1506,0.0873,780,BWA,Sub-Saharan Africa
4,Botswana,1995,MF,15,999,20,11.4,6.9,65.1,25.9,3.6,1.8,8.1995,5.4443,2.6487,0.1065,937,BWA,Sub-Saharan Africa
4,Botswana,2000,MF,15,999,15.5,9.3,6.1,71.8,28.3,3.4,1.7,8.7964,5.8039,2.8909,0.1017,1068,BWA,Sub-Saharan Africa
4,Botswana,2005,MF,15,999,12.3,7.2,5.2,77,29.4,3.5,1.7,9.2418,6.0675,3.0716,0.1027,1101,BWA,Sub-Saharan Africa
4,Botswana,2010,MF,15,999,9.6,6.6,5.2,80,29,3.8,1.8,9.5633,6.2811,3.1705,0.1118,1107,BWA,Sub-Saharan Africa
6,Burundi,1950,MF,15,999,92.2,7.3,2.6,0.4,0.2,0,0,0.3968,0.3776,0.0185,0,1451,BDI,Sub-Saharan Africa
6,Burundi,1955,MF,15,999,90.3,9.1,3.2,0.5,0.2,0,0,0.498,0.4724,0.0244,0.0012,1535,BDI,Sub-Saharan Africa
6,Burundi,1960,MF,15,999,87.8,11.4,4.2,0.8,0.3,0.1,0,0.6437,0.6054,0.0359,0.0024,1647,BDI,Sub-Saharan Africa
6,Burundi,1965,MF,15,999,85.3,13.7,5.3,0.9,0.4,0.1,0.1,0.7892,0.7403,0.0455,0.0034,1767,BDI,Sub-Saharan Africa
6,Burundi,1970,MF,15,999,81.5,16.8,7,1.4,0.5,0.2,0.1,1.0258,0.9491,0.071,0.0058,1950,BDI,Sub-Saharan Africa
6,Burundi,1975,MF,15,999,78.3,19.5,8.7,1.9,0.7,0.3,0.1,1.2456,1.1414,0.0964,0.0078,2004,BDI,Sub-Saharan Africa
6,Burundi,1980,MF,15,999,76.2,21.1,10.2,2.3,0.9,0.4,0.2,1.4115,1.2819,0.1186,0.011,2281,BDI,Sub-Saharan Africa
6,Burundi,1985,MF,15,999,74.8,22.1,11.3,2.6,1.1,0.5,0.2,1.5021,1.347,0.1403,0.0148,2727,BDI,Sub-Saharan Africa
6,Burundi,1990,MF,15,999,71.9,24.3,13.2,3.4,1.5,0.4,0.2,1.7295,1.5424,0.1736,0.0136,3094,BDI,Sub-Saharan Africa
6,Burundi,1995,MF,15,999,64.9,30.3,17.3,4.4,2,0.4,0.2,2.155,1.9112,0.2304,0.0134,3243,BDI,Sub-Saharan Africa
6,Burundi,2000,MF,15,999,58.9,35.1,21.1,5.6,2.6,0.5,0.2,2.5335,2.2241,0.296,0.0134,3374,BDI,Sub-Saharan Africa
6,Burundi,2005,MF,15,999,54.7,37.7,23.9,7,3.3,0.7,0.3,2.8611,2.4512,0.3903,0.0196,4152,BDI,Sub-Saharan Africa
6,Burundi,2010,MF,15,999,50.5,40.3,26.5,8,4,1.2,0.6,3.2726,2.7646,0.4735,0.0346,5068,BDI,Sub-Saharan Africa
7,Cameroon,1950,MF,15,999,85.7,12.1,4.2,2.2,0.8,0.1,0,0.737,0.6209,0.1144,0.0017,2693,CMR,Sub-Saharan Africa
7,Cameroon,1955,MF,15,999,82.5,14.7,5.2,2.7,1,0.1,0.1,0.9109,0.7639,0.1441,0.0029,2917,CMR,Sub-Saharan Africa
7,Cameroon,1960,MF,15,999,79.4,17.3,6.3,3.2,1.2,0.1,0.1,1.084,0.9082,0.1719,0.004,3175,CMR,Sub-Saharan Africa
7,Cameroon,1965,MF,15,999,73.8,21.4,8.3,4.6,1.7,0.2,0.1,1.4323,1.1785,0.248,0.0058,3473,CMR,Sub-Saharan Africa
7,Cameroon,1970,MF,15,999,67.5,26.4,10.8,5.9,2.2,0.2,0.1,1.8119,1.484,0.3204,0.0074,3839,CMR,Sub-Saharan Africa
7,Cameroon,1975,MF,15,999,58.6,32.5,14.3,8.6,3.3,0.3,0.1,2.4099,1.9369,0.4644,0.0086,4281,CMR,Sub-Saharan Africa
7,Cameroon,1980,MF,15,999,50.6,37.3,17.7,11.7,4.8,0.4,0.2,3.0265,2.3754,0.6402,0.0109,4870,CMR,Sub-Saharan Africa
7,Cameroon,1985,MF,15,999,42.6,41.8,21.1,15,6.4,0.5,0.3,3.668,2.8215,0.8305,0.0159,5536,CMR,Sub-Saharan Africa
7,Cameroon,1990,MF,15,999,34.8,46,24.7,18.3,8.2,0.8,0.4,4.3365,3.272,1.039,0.0255,6409,CMR,Sub-Saharan Africa
7,Cameroon,1995,MF,15,999,28,49.2,27.9,21.6,10,1.2,0.6,4.9643,3.6818,1.2465,0.0361,7406,CMR,Sub-Saharan Africa
7,Cameroon,2000,MF,15,999,23.7,50.5,30,24.3,11.3,1.5,0.8,5.4271,3.9629,1.4185,0.0458,8486,CMR,Sub-Saharan Africa
7,Cameroon,2005,MF,15,999,22.2,49.6,30.9,26.1,12.7,2.2,1.1,5.7503,4.1104,1.5755,0.0644,9593,CMR,Sub-Saharan Africa
7,Cameroon,2010,MF,15,999,20,49.7,32.2,27.2,13.6,3,1.5,6.0678,4.2718,1.7053,0.0906,10766,CMR,Sub-Saharan Africa
9,Central African Republic,1950,MF,15,999,90.8,7.9,2.7,1,0.4,0.1,0,0.4481,0.3864,0.0593,0.0025,841,CAF,Sub-Saharan Africa
9,Central African Republic,1955,MF,15,999,90.4,8.1,2.8,1.2,0.4,0.1,0.1,0.4761,0.406,0.0671,0.0029,882,CAF,Sub-Saharan Africa
9,Central African Republic,1960,MF,15,999,89.6,8.8,3.2,1.4,0.5,0.1,0.1,0.5271,0.4465,0.0772,0.0034,931,CAF,Sub-Saharan Africa
9,Central African Republic,1965,MF,15,999,88.5,9.3,3.6,1.9,0.7,0.1,0.1,0.6246,0.5116,0.1088,0.0041,1003,CAF,Sub-Saharan Africa
9,Central African Republic,1970,MF,15,999,84.9,12.2,4.9,2.7,1,0.2,0.1,0.8397,0.6853,0.1497,0.0047,1112,CAF,Sub-Saharan Africa
9,Central African Republic,1975,MF,15,999,80.2,15.7,6.9,4,1.5,0.2,0.1,1.1483,0.9257,0.2173,0.0052,1208,CAF,Sub-Saharan Africa
9,Central African Republic,1980,MF,15,999,74.3,18.5,8.7,6.4,2.6,0.7,0.3,1.6446,1.2414,0.3829,0.0204,1344,CAF,Sub-Saharan Africa
9,Central African Republic,1985,MF,15,999,70.1,20.2,10.2,8.4,3.6,1.2,0.6,2.0571,1.4888,0.5305,0.0378,1541,CAF,Sub-Saharan Africa
9,Central African Republic,1990,MF,15,999,63.2,23.6,12.6,11.6,5.2,1.6,0.8,2.6617,1.8791,0.7342,0.0484,1694,CAF,Sub-Saharan Africa
9,Central African Republic,1995,MF,15,999,59.2,26.1,14.7,13.2,6.1,1.5,0.8,2.9716,2.1084,0.8175,0.0457,1939,CAF,Sub-Saharan Africa
9,Central African Republic,2000,MF,15,999,55.8,27.9,16.5,14.8,6.9,1.5,0.8,3.2643,2.3109,0.9068,0.0466,2147,CAF,Sub-Saharan Africa
9,Central African Republic,2005,MF,15,999,53.4,29.1,18.1,15.9,7.7,1.6,0.8,3.4923,2.4678,0.9777,0.0467,2302,CAF,Sub-Saharan Africa
9,Central African Republic,2010,MF,15,999,52.6,29,18.9,16.8,8.3,1.6,0.8,3.619,2.5399,1.0318,0.0473,2518,CAF,Sub-Saharan Africa
12,Congo,1950,MF,15,999,84,12.4,3,3.5,0.9,0.1,0.1,0.8534,0.6752,0.1751,0.003,484,COG,Sub-Saharan Africa
12,Congo,1955,MF,15,999,81,14.7,3.9,4.1,1,0.2,0.1,1.0249,0.8139,0.2058,0.0053,531,COG,Sub-Saharan Africa
12,Congo,1960,MF,15,999,78.1,17,4.8,4.7,1.1,0.2,0.1,1.19,0.9464,0.2364,0.0072,588,COG,Sub-Saharan Africa
12,Congo,1965,MF,15,999,71.9,20.6,6.5,7,1.6,0.5,0.3,1.6425,1.2624,0.3643,0.0159,658,COG,Sub-Saharan Africa
